s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id,City,Category,Payment_Method
3890,6/28/2025,80,3224,₹ 800.00,3890,5,Pune,Electronics,Debit Card
3891,5/7/2025,41,1896,₹ 410.00,3891,329,Bangalore,Cosmetics,Credit Card
3892,5/22/2025,93,2971,₹ 930.00,3892,95,Noida,Accessories,Cash
3893,5/17/2025,75,1327,₹ 750.00,3893,6,Bangalore,Accessories,EMI
3894,7/11/2025,48,1432,₹ 480.00,3894,53,Chennai,Electronics,EMI
3895,1/24/2025,69,528,₹ 690.00,3895,247,Pune,Home Decor,Credit Card
3896,7/4/2025,35,2154,₹ 350.00,3896,56,Chennai,Cosmetics,UPI
3897,3/10/2025,63,966,₹ 630.00,3897,100,Kochi,Food,EMI
3898,4/22/2025,55,2894,₹ 550.00,3898,327,Pune,Electronics,Credit Card
3899,5/2/2025,9,1014,₹ 90.00,3899,153,Kochi,Cosmetics,Debit Card
3900,4/5/2025,50,3978,₹ 500.00,3900,131,Chennai,Home Decor,Debit Card
3901,4/4/2025,88,1853,₹ 880.00,3901,391,Pune,Food,EMI
3902,3/8/2025,39,4904,₹ 390.00,3902,315,Kochi,Cosmetics,Cash
3903,5/18/2025,60,2782,₹ 600.00,3903,372,Bangalore,Electronics,Debit Card
3904,8/10/2025,24,4278,₹ 240.00,3904,251,Pune,Food,Cash
3905,9/29/2025,26,2779,₹ 260.00,3905,346,Chennai,Accessories,Debit Card
3906,5/9/2025,77,331,₹ 770.00,3906,497,Kochi,Accessories,Cash
3907,8/8/2025,43,3414,₹ 430.00,3907,6,Chennai,Accessories,UPI
3908,1/5/2025,15,2660,₹ 150.00,3908,374,Chennai,Cosmetics,Debit Card
3909,9/5/2025,74,3105,₹ 740.00,3909,349,Chennai,Food,EMI
3910,10/20/2025,53,3788,₹ 530.00,3910,398,Bangalore,Food,Debit Card
3911,11/2/2025,4,4858,₹ 40.00,3911,453,Chennai,Food,Cash
3912,10/4/2025,90,745,₹ 900.00,3912,251,Noida,Home Decor,EMI
3913,1/16/2025,98,4630,₹ 980.00,3913,369,Pune,Cosmetics,EMI
3914,9/7/2025,57,4950,₹ 570.00,3914,481,Kochi,Cosmetics,Credit Card
3915,8/1/2025,52,2384,₹ 520.00,3915,101,Kochi,Home Decor,UPI
3916,6/28/2025,56,4453,₹ 560.00,3916,230,Bangalore,Food,EMI
3917,9/14/2025,52,4049,₹ 520.00,3917,260,Pune,Cosmetics,Credit Card
3918,10/18/2025,94,1002,₹ 940.00,3918,226,Chennai,Cosmetics,EMI
3919,7/4/2025,46,4938,₹ 460.00,3919,286,Pune,Home Decor,Credit Card
3920,9/8/2025,51,2120,₹ 510.00,3920,10,Kochi,Cosmetics,Debit Card
3921,4/21/2025,98,553,₹ 980.00,3921,476,Kochi,Cosmetics,EMI
3922,3/30/2025,60,1150,₹ 600.00,3922,211,Pune,Cosmetics,EMI
3923,3/9/2025,89,4600,₹ 890.00,3923,123,Noida,Food,Credit Card
3924,10/8/2025,51,3126,₹ 510.00,3924,85,Noida,Food,Cash
3925,10/26/2025,94,3876,₹ 940.00,3925,420,Pune,Food,Debit Card
3926,5/16/2025,57,3661,₹ 570.00,3926,84,Bangalore,Electronics,Cash
3927,5/28/2025,68,343,₹ 680.00,3927,422,Noida,Cosmetics,Cash
3928,5/10/2025,24,4491,₹ 240.00,3928,410,Bangalore,Food,Debit Card
3929,9/25/2025,57,218,₹ 570.00,3929,297,Bangalore,Accessories,Debit Card
3930,8/13/2025,43,1095,₹ 430.00,3930,230,Pune,Cosmetics,Credit Card
3931,11/3/2025,47,2855,₹ 470.00,3931,223,Bangalore,Home Decor,EMI
3932,10/14/2025,81,2534,₹ 810.00,3932,148,Kochi,Home Decor,Credit Card
3933,8/13/2025,21,393,₹ 210.00,3933,284,Chennai,Accessories,Credit Card
3934,8/17/2025,22,3859,₹ 220.00,3934,384,Noida,Electronics,Credit Card
3935,10/21/2025,45,144,₹ 450.00,3935,166,Chennai,Electronics,EMI
3936,9/16/2025,49,4961,₹ 490.00,3936,26,Kochi,Cosmetics,Credit Card
3937,1/22/2025,12,605,₹ 120.00,3937,443,Bangalore,Cosmetics,Debit Card
3938,10/1/2025,13,3497,₹ 130.00,3938,94,Noida,Home Decor,Debit Card
3939,2/25/2025,19,4458,₹ 190.00,3939,203,Chennai,Cosmetics,EMI
3940,8/8/2025,81,2315,₹ 810.00,3940,498,Noida,Cosmetics,Credit Card
3941,1/1/2025,50,1505,₹ 500.00,3941,111,Bangalore,Electronics,Debit Card
3942,5/11/2025,83,2705,₹ 830.00,3942,208,Pune,Home Decor,Cash
3943,1/16/2025,5,4579,₹ 50.00,3943,353,Pune,Electronics,Cash
3944,5/11/2025,40,752,₹ 400.00,3944,355,Bangalore,Food,EMI
3945,9/13/2025,70,1716,₹ 700.00,3945,133,Bangalore,Food,Cash
3946,2/19/2025,59,4223,₹ 590.00,3946,324,Pune,Food,UPI
3947,9/24/2025,47,2364,₹ 470.00,3947,7,Bangalore,Cosmetics,UPI
3948,7/13/2025,96,3257,₹ 960.00,3948,187,Pune,Home Decor,Credit Card
3949,7/2/2025,64,970,₹ 640.00,3949,134,Bangalore,Home Decor,Credit Card
3950,8/10/2025,100,2146,"₹ 1,000.00",3950,25,Pune,Cosmetics,UPI
3951,9/5/2025,59,729,₹ 590.00,3951,153,Pune,Cosmetics,Debit Card
3952,9/4/2025,57,4688,₹ 570.00,3952,415,Bangalore,Food,Debit Card
3953,3/1/2025,53,2324,₹ 530.00,3953,221,Bangalore,Cosmetics,Cash
3954,2/13/2025,58,1106,₹ 580.00,3954,221,Kochi,Food,Debit Card
3955,6/28/2025,94,2937,₹ 940.00,3955,72,Chennai,Home Decor,Cash
3956,9/26/2025,46,2050,₹ 460.00,3956,98,Chennai,Home Decor,UPI
3957,10/2/2025,12,1986,₹ 120.00,3957,450,Chennai,Electronics,Cash
3958,10/30/2025,52,2265,₹ 520.00,3958,362,Pune,Food,Cash
3959,3/10/2025,35,3418,₹ 350.00,3959,183,Pune,Accessories,Debit Card
3960,9/13/2025,62,3245,₹ 620.00,3960,258,Kochi,Cosmetics,UPI
3961,6/24/2025,91,4795,₹ 910.00,3961,231,Pune,Cosmetics,Cash
3962,7/3/2025,30,1081,₹ 300.00,3962,192,Bangalore,Cosmetics,EMI
3963,6/26/2025,69,3118,₹ 690.00,3963,25,Pune,Electronics,Debit Card
3964,11/2/2025,58,2820,₹ 580.00,3964,170,Pune,Accessories,EMI
3965,5/21/2025,100,1654,"₹ 1,000.00",3965,330,Pune,Food,EMI
3966,7/14/2025,63,1721,₹ 630.00,3966,248,Pune,Electronics,Cash
3967,10/2/2025,90,3329,₹ 900.00,3967,302,Chennai,Accessories,Credit Card
3968,7/26/2025,66,3385,₹ 660.00,3968,493,Kochi,Home Decor,EMI
3969,1/17/2025,83,3055,₹ 830.00,3969,27,Kochi,Cosmetics,UPI
3970,5/7/2025,25,2322,₹ 250.00,3970,433,Bangalore,Home Decor,Credit Card
3971,3/31/2025,69,2285,₹ 690.00,3971,416,Chennai,Electronics,Debit Card
3972,10/9/2025,50,3275,₹ 500.00,3972,184,Pune,Home Decor,Debit Card
3973,6/12/2025,80,1953,₹ 800.00,3973,129,Chennai,Accessories,EMI
3974,7/13/2025,13,1839,₹ 130.00,3974,17,Noida,Home Decor,Debit Card
3975,3/25/2025,2,3815,₹ 20.00,3975,309,Bangalore,Food,Credit Card
3976,3/30/2025,64,678,₹ 640.00,3976,7,Chennai,Home Decor,Debit Card
3977,4/21/2025,63,4726,₹ 630.00,3977,358,Kochi,Home Decor,EMI
3978,2/12/2025,83,4262,₹ 830.00,3978,282,Pune,Cosmetics,Cash
3979,3/11/2025,89,3473,₹ 890.00,3979,444,Noida,Cosmetics,Cash
3980,5/12/2025,99,3757,₹ 990.00,3980,412,Pune,Food,Debit Card
3981,3/13/2025,37,3356,₹ 370.00,3981,125,Bangalore,Accessories,Credit Card
3982,6/26/2025,68,4651,₹ 680.00,3982,206,Bangalore,Accessories,EMI
3983,4/17/2025,50,3094,₹ 500.00,3983,70,Chennai,Cosmetics,EMI
3984,3/6/2025,83,4228,₹ 830.00,3984,381,Kochi,Cosmetics,Credit Card
3985,7/28/2025,26,1725,₹ 260.00,3985,376,Bangalore,Food,UPI
3986,3/22/2025,34,2213,₹ 340.00,3986,66,Kochi,Electronics,EMI
3987,4/15/2025,50,1713,₹ 500.00,3987,442,Bangalore,Electronics,Cash
3988,2/4/2025,48,590,₹ 480.00,3988,274,Bangalore,Cosmetics,Cash
3989,3/11/2025,33,294,₹ 330.00,3989,425,Chennai,Food,Credit Card
3990,6/29/2025,41,3642,₹ 410.00,3990,84,Bangalore,Electronics,EMI
3991,10/19/2025,7,1964,₹ 70.00,3991,491,Bangalore,Home Decor,Credit Card
3992,8/16/2025,95,3004,₹ 950.00,3992,126,Kochi,Electronics,Credit Card
3993,1/14/2025,26,4824,₹ 260.00,3993,418,Noida,Accessories,Debit Card
3994,3/18/2025,96,2255,₹ 960.00,3994,243,Chennai,Cosmetics,EMI
3995,11/1/2025,37,4866,₹ 370.00,3995,263,Bangalore,Electronics,EMI
3996,6/4/2025,62,3276,₹ 620.00,3996,350,Pune,Electronics,Credit Card
3997,10/3/2025,70,471,₹ 700.00,3997,96,Kochi,Electronics,UPI
3998,1/28/2025,35,2519,₹ 350.00,3998,296,Pune,Home Decor,Credit Card
3999,9/29/2025,94,689,₹ 940.00,3999,238,Kochi,Home Decor,Credit Card
4000,8/13/2025,90,3196,₹ 900.00,4000,205,Bangalore,Food,Credit Card
4001,8/23/2025,88,2822,₹ 880.00,4001,7,Noida,Cosmetics,Credit Card
4002,3/10/2025,6,4929,₹ 60.00,4002,138,Noida,Accessories,Cash
4003,4/30/2025,69,3066,₹ 690.00,4003,488,Chennai,Home Decor,Credit Card
4004,11/9/2025,40,2235,₹ 400.00,4004,86,Pune,Electronics,EMI
4005,3/7/2025,29,1164,₹ 290.00,4005,322,Kochi,Cosmetics,EMI
4006,4/1/2025,46,1858,₹ 460.00,4006,438,Noida,Electronics,Credit Card
4007,6/13/2025,75,3809,₹ 750.00,4007,87,Pune,Home Decor,Cash
4008,10/21/2025,88,2403,₹ 880.00,4008,481,Kochi,Cosmetics,Credit Card
4009,3/8/2025,3,969,₹ 30.00,4009,143,Noida,Food,EMI
4010,6/23/2025,80,2128,₹ 800.00,4010,456,Pune,Home Decor,Credit Card
4011,7/8/2025,94,3000,₹ 940.00,4011,437,Chennai,Electronics,Cash
4012,6/23/2025,17,1307,₹ 170.00,4012,22,Pune,Cosmetics,Credit Card
4013,10/24/2025,56,2542,₹ 560.00,4013,341,Kochi,Accessories,UPI
4014,10/11/2025,81,3133,₹ 810.00,4014,141,Bangalore,Home Decor,UPI
4015,4/3/2025,90,4011,₹ 900.00,4015,222,Bangalore,Accessories,Cash
4016,10/2/2025,3,2964,₹ 30.00,4016,168,Bangalore,Accessories,Credit Card
4017,10/10/2025,26,2897,₹ 260.00,4017,142,Bangalore,Cosmetics,Cash
4018,7/1/2025,20,2664,₹ 200.00,4018,38,Bangalore,Food,Credit Card
4019,9/8/2025,2,3102,₹ 20.00,4019,475,Kochi,Electronics,UPI
4020,1/16/2025,56,3132,₹ 560.00,4020,352,Chennai,Electronics,UPI
4021,7/30/2025,54,3568,₹ 540.00,4021,124,Chennai,Cosmetics,Credit Card
4022,3/18/2025,1,3425,₹ 10.00,4022,434,Bangalore,Electronics,Credit Card
4023,9/14/2025,30,1141,₹ 300.00,4023,152,Bangalore,Accessories,EMI
4024,9/4/2025,34,4841,₹ 340.00,4024,206,Bangalore,Food,Credit Card
4025,7/21/2025,49,4323,₹ 490.00,4025,220,Pune,Food,UPI
4026,6/18/2025,24,1853,₹ 240.00,4026,62,Pune,Electronics,Debit Card
4027,9/13/2025,19,3787,₹ 190.00,4027,92,Chennai,Home Decor,Debit Card
4028,3/17/2025,5,3764,₹ 50.00,4028,102,Chennai,Home Decor,UPI
4029,10/24/2025,42,1272,₹ 420.00,4029,241,Chennai,Home Decor,Cash
4030,10/22/2025,88,3773,₹ 880.00,4030,292,Pune,Accessories,UPI
4031,9/13/2025,27,4757,₹ 270.00,4031,414,Pune,Food,Credit Card
4032,3/23/2025,71,2113,₹ 710.00,4032,83,Chennai,Electronics,Credit Card
4033,10/28/2025,49,58,₹ 490.00,4033,95,Kochi,Electronics,EMI
4034,8/5/2025,30,2215,₹ 300.00,4034,341,Noida,Food,Debit Card
4035,1/9/2025,45,84,₹ 450.00,4035,17,Pune,Electronics,UPI
4036,7/16/2025,45,841,₹ 450.00,4036,43,Bangalore,Accessories,Debit Card
4037,8/22/2025,48,565,₹ 480.00,4037,259,Bangalore,Cosmetics,EMI
4038,4/23/2025,26,796,₹ 260.00,4038,425,Pune,Accessories,Debit Card
4039,1/8/2025,36,2350,₹ 360.00,4039,49,Chennai,Home Decor,Cash
4040,7/18/2025,81,866,₹ 810.00,4040,381,Kochi,Cosmetics,UPI
4041,10/6/2025,93,1391,₹ 930.00,4041,120,Chennai,Cosmetics,UPI
4042,7/25/2025,2,691,₹ 20.00,4042,235,Pune,Accessories,Credit Card
4043,6/29/2025,15,1977,₹ 150.00,4043,473,Kochi,Cosmetics,Cash
4044,1/26/2025,81,3631,₹ 810.00,4044,50,Noida,Electronics,Debit Card
4045,6/1/2025,77,2748,₹ 770.00,4045,89,Kochi,Home Decor,EMI
4046,7/15/2025,10,1084,₹ 100.00,4046,429,Chennai,Electronics,UPI
4047,4/9/2025,59,4598,₹ 590.00,4047,458,Pune,Accessories,Cash
4048,1/26/2025,24,999,₹ 240.00,4048,170,Noida,Home Decor,Cash
4049,8/3/2025,12,420,₹ 120.00,4049,102,Chennai,Accessories,EMI
4050,1/16/2025,29,2609,₹ 290.00,4050,489,Pune,Electronics,UPI
4051,6/28/2025,99,3645,₹ 990.00,4051,31,Chennai,Food,Credit Card
4052,2/7/2025,66,2352,₹ 660.00,4052,383,Pune,Food,EMI
4053,8/15/2025,9,4594,₹ 90.00,4053,336,Kochi,Electronics,Credit Card
4054,7/28/2025,40,360,₹ 400.00,4054,13,Bangalore,Cosmetics,Credit Card
4055,3/6/2025,96,410,₹ 960.00,4055,221,Pune,Accessories,EMI
4056,8/6/2025,20,1833,₹ 200.00,4056,215,Kochi,Electronics,Credit Card
4057,1/5/2025,32,4309,₹ 320.00,4057,17,Bangalore,Home Decor,Debit Card
4058,6/5/2025,76,2917,₹ 760.00,4058,227,Noida,Cosmetics,Credit Card
4059,2/17/2025,83,1805,₹ 830.00,4059,493,Chennai,Electronics,Credit Card
4060,1/23/2025,10,2408,₹ 100.00,4060,324,Noida,Electronics,Credit Card
4061,8/19/2025,55,681,₹ 550.00,4061,348,Kochi,Food,Cash
4062,5/9/2025,3,4946,₹ 30.00,4062,292,Kochi,Home Decor,UPI
4063,10/25/2025,3,2585,₹ 30.00,4063,3,Pune,Home Decor,Cash
4064,11/1/2025,68,572,₹ 680.00,4064,382,Bangalore,Cosmetics,UPI
4065,8/31/2025,80,4482,₹ 800.00,4065,373,Bangalore,Electronics,Cash
4066,2/14/2025,79,3995,₹ 790.00,4066,71,Kochi,Cosmetics,EMI
4067,11/2/2025,57,2482,₹ 570.00,4067,34,Pune,Cosmetics,EMI
4068,4/8/2025,23,1785,₹ 230.00,4068,494,Kochi,Food,EMI
4069,5/10/2025,12,2491,₹ 120.00,4069,393,Bangalore,Cosmetics,Debit Card
4070,9/16/2025,16,717,₹ 160.00,4070,178,Pune,Cosmetics,Cash
4071,6/12/2025,66,457,₹ 660.00,4071,404,Pune,Home Decor,Cash
4072,3/16/2025,47,664,₹ 470.00,4072,44,Bangalore,Accessories,Debit Card
4073,1/28/2025,87,4377,₹ 870.00,4073,480,Noida,Food,Cash
4074,7/13/2025,17,4295,₹ 170.00,4074,282,Noida,Food,Debit Card
4075,5/25/2025,97,2732,₹ 970.00,4075,40,Chennai,Home Decor,EMI
4076,10/2/2025,23,2801,₹ 230.00,4076,291,Kochi,Home Decor,UPI
4077,1/12/2025,73,388,₹ 730.00,4077,408,Bangalore,Electronics,Credit Card
4078,4/3/2025,99,1938,₹ 990.00,4078,109,Pune,Accessories,Debit Card
4079,9/3/2025,11,4641,₹ 110.00,4079,48,Bangalore,Home Decor,Credit Card
4080,3/23/2025,90,1339,₹ 900.00,4080,37,Pune,Accessories,EMI
4081,1/25/2025,28,3109,₹ 280.00,4081,104,Bangalore,Home Decor,EMI
4082,8/30/2025,78,4804,₹ 780.00,4082,458,Bangalore,Cosmetics,Credit Card
4083,2/4/2025,83,874,₹ 830.00,4083,441,Bangalore,Electronics,UPI
4084,8/31/2025,48,2941,₹ 480.00,4084,153,Noida,Electronics,Debit Card
4085,7/4/2025,23,3336,₹ 230.00,4085,294,Pune,Food,Debit Card
4086,2/26/2025,67,334,₹ 670.00,4086,395,Bangalore,Electronics,EMI
4087,1/14/2025,48,2164,₹ 480.00,4087,254,Bangalore,Home Decor,Debit Card
4088,8/31/2025,53,3522,₹ 530.00,4088,421,Kochi,Cosmetics,EMI
4089,2/24/2025,24,160,₹ 240.00,4089,117,Noida,Electronics,Debit Card
4090,9/18/2025,81,1350,₹ 810.00,4090,300,Noida,Food,EMI
4091,5/7/2025,1,3970,₹ 10.00,4091,22,Noida,Food,EMI
4092,4/7/2025,11,2404,₹ 110.00,4092,430,Pune,Accessories,Cash
4093,6/10/2025,83,4074,₹ 830.00,4093,352,Bangalore,Food,Cash
4094,7/2/2025,81,3399,₹ 810.00,4094,309,Noida,Food,Credit Card
4095,4/29/2025,7,78,₹ 70.00,4095,446,Pune,Electronics,EMI
4096,3/1/2025,75,3641,₹ 750.00,4096,98,Noida,Accessories,Debit Card
4097,1/23/2025,53,3424,₹ 530.00,4097,53,Chennai,Food,Debit Card
4098,8/12/2025,31,2168,₹ 310.00,4098,396,Pune,Home Decor,Credit Card
4099,4/13/2025,49,2506,₹ 490.00,4099,43,Noida,Accessories,Credit Card
4100,9/29/2025,94,3374,₹ 940.00,4100,483,Pune,Food,UPI
4101,11/4/2025,49,4230,₹ 490.00,4101,312,Chennai,Food,EMI
4102,1/31/2025,99,1232,₹ 990.00,4102,81,Noida,Electronics,Debit Card
4103,4/15/2025,49,3293,₹ 490.00,4103,44,Kochi,Cosmetics,Debit Card
4104,6/6/2025,25,4646,₹ 250.00,4104,483,Pune,Food,Debit Card
4105,7/4/2025,8,737,₹ 80.00,4105,317,Chennai,Home Decor,UPI
4106,4/15/2025,41,1907,₹ 410.00,4106,334,Noida,Electronics,UPI
4107,6/26/2025,78,971,₹ 780.00,4107,350,Kochi,Food,Debit Card
4108,11/9/2025,62,1084,₹ 620.00,4108,240,Bangalore,Home Decor,Debit Card
4109,6/14/2025,2,3212,₹ 20.00,4109,45,Kochi,Home Decor,EMI
4110,4/30/2025,61,1741,₹ 610.00,4110,403,Noida,Food,Cash
4111,11/11/2025,72,1537,₹ 720.00,4111,174,Bangalore,Home Decor,EMI
4112,5/15/2025,43,4489,₹ 430.00,4112,118,Pune,Cosmetics,Credit Card
4113,2/26/2025,69,3444,₹ 690.00,4113,70,Bangalore,Accessories,Debit Card
4114,6/6/2025,66,2328,₹ 660.00,4114,19,Bangalore,Accessories,Credit Card
4115,4/10/2025,55,2721,₹ 550.00,4115,470,Pune,Accessories,Debit Card
4116,10/12/2025,22,3578,₹ 220.00,4116,359,Chennai,Accessories,Cash
4117,1/11/2025,30,232,₹ 300.00,4117,113,Bangalore,Cosmetics,Credit Card
4118,10/19/2025,11,4509,₹ 110.00,4118,464,Chennai,Home Decor,Cash
4119,7/25/2025,45,1526,₹ 450.00,4119,163,Noida,Accessories,UPI
4120,5/8/2025,36,4108,₹ 360.00,4120,373,Bangalore,Food,Cash
4121,5/15/2025,3,403,₹ 30.00,4121,63,Kochi,Accessories,UPI
4122,10/26/2025,32,3668,₹ 320.00,4122,19,Chennai,Electronics,EMI
4123,2/18/2025,81,2709,₹ 810.00,4123,141,Chennai,Food,EMI
4124,10/4/2025,61,2404,₹ 610.00,4124,54,Chennai,Electronics,Debit Card
4125,5/1/2025,77,568,₹ 770.00,4125,56,Noida,Food,Cash
4126,4/11/2025,75,3216,₹ 750.00,4126,407,Bangalore,Electronics,Debit Card
4127,3/4/2025,48,1853,₹ 480.00,4127,388,Bangalore,Food,Cash
4128,2/7/2025,1,859,₹ 10.00,4128,240,Chennai,Accessories,Cash
4129,1/28/2025,96,1452,₹ 960.00,4129,261,Noida,Cosmetics,Credit Card
4130,7/29/2025,23,846,₹ 230.00,4130,10,Chennai,Cosmetics,UPI
4131,6/19/2025,86,4610,₹ 860.00,4131,397,Kochi,Food,Debit Card
4132,1/8/2025,94,3198,₹ 940.00,4132,466,Kochi,Accessories,Credit Card
4133,10/20/2025,35,425,₹ 350.00,4133,448,Bangalore,Electronics,UPI
4134,4/15/2025,51,345,₹ 510.00,4134,327,Noida,Home Decor,UPI
4135,3/24/2025,41,590,₹ 410.00,4135,47,Bangalore,Home Decor,Debit Card
4136,2/18/2025,25,2832,₹ 250.00,4136,45,Chennai,Cosmetics,Debit Card
4137,6/30/2025,31,4643,₹ 310.00,4137,14,Chennai,Cosmetics,Credit Card
4138,8/16/2025,35,232,₹ 350.00,4138,464,Bangalore,Food,UPI
4139,4/2/2025,10,712,₹ 100.00,4139,42,Pune,Accessories,Credit Card
4140,7/13/2025,70,1756,₹ 700.00,4140,11,Chennai,Cosmetics,UPI
4141,9/16/2025,43,727,₹ 430.00,4141,139,Chennai,Home Decor,Cash
4142,2/6/2025,72,3240,₹ 720.00,4142,378,Pune,Accessories,UPI
4143,9/9/2025,24,1132,₹ 240.00,4143,250,Noida,Cosmetics,EMI
4144,3/1/2025,34,4718,₹ 340.00,4144,251,Bangalore,Food,Debit Card
4145,4/14/2025,11,2341,₹ 110.00,4145,294,Noida,Accessories,UPI
4146,9/11/2025,27,532,₹ 270.00,4146,391,Noida,Cosmetics,EMI
4147,10/16/2025,57,4116,₹ 570.00,4147,223,Bangalore,Food,Cash
4148,5/12/2025,92,4077,₹ 920.00,4148,484,Kochi,Cosmetics,Cash
4149,3/15/2025,91,4316,₹ 910.00,4149,87,Bangalore,Cosmetics,UPI
4150,10/22/2025,66,3760,₹ 660.00,4150,380,Bangalore,Food,Debit Card
4151,5/2/2025,46,2374,₹ 460.00,4151,205,Bangalore,Electronics,Debit Card
4152,8/26/2025,73,3560,₹ 730.00,4152,114,Pune,Food,EMI
4153,4/23/2025,12,4596,₹ 120.00,4153,469,Chennai,Home Decor,EMI
4154,9/4/2025,86,3928,₹ 860.00,4154,386,Chennai,Accessories,UPI
4155,6/28/2025,20,3196,₹ 200.00,4155,1,Chennai,Accessories,Cash
4156,4/28/2025,26,3099,₹ 260.00,4156,47,Pune,Cosmetics,UPI
4157,2/4/2025,22,1293,₹ 220.00,4157,10,Pune,Electronics,EMI
4158,5/5/2025,11,1807,₹ 110.00,4158,310,Pune,Food,Credit Card
4159,2/8/2025,83,2087,₹ 830.00,4159,180,Pune,Accessories,Cash
4160,1/25/2025,25,4351,₹ 250.00,4160,10,Chennai,Cosmetics,Debit Card
4161,5/5/2025,68,2007,₹ 680.00,4161,496,Bangalore,Cosmetics,EMI
4162,9/3/2025,21,4854,₹ 210.00,4162,429,Pune,Home Decor,Cash
4163,4/13/2025,5,1489,₹ 50.00,4163,292,Bangalore,Cosmetics,Credit Card
4164,6/2/2025,3,1580,₹ 30.00,4164,473,Bangalore,Electronics,UPI
4165,3/1/2025,39,1605,₹ 390.00,4165,216,Bangalore,Food,UPI
4166,8/20/2025,4,1199,₹ 40.00,4166,252,Noida,Electronics,Credit Card
4167,6/13/2025,22,162,₹ 220.00,4167,420,Pune,Electronics,Cash
4168,4/23/2025,46,563,₹ 460.00,4168,200,Chennai,Electronics,Cash
4169,8/12/2025,86,2512,₹ 860.00,4169,177,Bangalore,Food,Cash
4170,10/23/2025,9,166,₹ 90.00,4170,290,Bangalore,Cosmetics,Credit Card
4171,5/18/2025,55,121,₹ 550.00,4171,159,Noida,Electronics,Cash
4172,5/6/2025,28,4947,₹ 280.00,4172,328,Kochi,Accessories,Credit Card
4173,2/9/2025,93,642,₹ 930.00,4173,344,Kochi,Food,UPI
4174,10/17/2025,48,4539,₹ 480.00,4174,270,Pune,Electronics,Debit Card
4175,8/6/2025,32,2552,₹ 320.00,4175,237,Chennai,Food,UPI
4176,3/13/2025,60,2172,₹ 600.00,4176,293,Pune,Food,Credit Card
4177,3/27/2025,87,4275,₹ 870.00,4177,331,Bangalore,Home Decor,EMI
4178,6/8/2025,5,2587,₹ 50.00,4178,353,Chennai,Cosmetics,UPI
4179,1/16/2025,38,395,₹ 380.00,4179,97,Bangalore,Home Decor,Credit Card
4180,7/13/2025,50,1946,₹ 500.00,4180,71,Kochi,Home Decor,Credit Card
4181,2/15/2025,55,3707,₹ 550.00,4181,266,Bangalore,Accessories,UPI
4182,9/19/2025,82,1986,₹ 820.00,4182,6,Bangalore,Food,Credit Card
4183,6/19/2025,43,167,₹ 430.00,4183,366,Chennai,Accessories,EMI
4184,4/11/2025,41,3130,₹ 410.00,4184,101,Bangalore,Accessories,Credit Card
4185,4/14/2025,96,4035,₹ 960.00,4185,4,Bangalore,Home Decor,EMI
4186,5/4/2025,41,4665,₹ 410.00,4186,427,Pune,Accessories,UPI
4187,7/11/2025,13,2082,₹ 130.00,4187,138,Kochi,Food,UPI
4188,6/16/2025,73,2310,₹ 730.00,4188,470,Kochi,Food,Credit Card
4189,5/13/2025,43,2,₹ 430.00,4189,461,Pune,Electronics,Debit Card
4190,10/7/2025,9,817,₹ 90.00,4190,20,Noida,Home Decor,EMI
4191,5/27/2025,81,4549,₹ 810.00,4191,5,Kochi,Home Decor,Cash
4192,6/13/2025,46,4314,₹ 460.00,4192,42,Bangalore,Food,Credit Card
4193,1/25/2025,71,3888,₹ 710.00,4193,410,Pune,Electronics,EMI
4194,2/5/2025,94,872,₹ 940.00,4194,352,Pune,Home Decor,Credit Card
4195,7/16/2025,83,1458,₹ 830.00,4195,316,Kochi,Accessories,Credit Card
4196,5/8/2025,61,1411,₹ 610.00,4196,145,Bangalore,Electronics,Credit Card
4197,3/26/2025,54,2487,₹ 540.00,4197,176,Bangalore,Home Decor,EMI
4198,7/20/2025,34,4218,₹ 340.00,4198,468,Noida,Electronics,EMI
4199,5/1/2025,5,2983,₹ 50.00,4199,173,Chennai,Home Decor,UPI
4200,1/28/2025,35,4488,₹ 350.00,4200,395,Bangalore,Electronics,Credit Card
4201,1/31/2025,28,3838,₹ 280.00,4201,135,Bangalore,Cosmetics,Cash
4202,10/5/2025,74,2341,₹ 740.00,4202,481,Bangalore,Accessories,Debit Card
4203,1/27/2025,63,2930,₹ 630.00,4203,407,Kochi,Cosmetics,Cash
4204,4/22/2025,31,2185,₹ 310.00,4204,234,Chennai,Accessories,EMI
4205,10/8/2025,71,1158,₹ 710.00,4205,203,Bangalore,Electronics,EMI
4206,8/1/2025,90,561,₹ 900.00,4206,148,Chennai,Food,Cash
4207,6/22/2025,88,2627,₹ 880.00,4207,463,Pune,Food,Credit Card
4208,6/6/2025,1,3869,₹ 10.00,4208,119,Noida,Home Decor,Debit Card
4209,7/12/2025,41,2196,₹ 410.00,4209,404,Bangalore,Cosmetics,Cash
4210,1/27/2025,62,951,₹ 620.00,4210,311,Noida,Food,UPI
4211,6/8/2025,52,3146,₹ 520.00,4211,171,Pune,Food,Credit Card
4212,3/19/2025,86,2112,₹ 860.00,4212,75,Kochi,Food,Credit Card
4213,1/29/2025,91,3816,₹ 910.00,4213,138,Kochi,Electronics,Credit Card
4214,7/29/2025,69,2434,₹ 690.00,4214,189,Chennai,Cosmetics,Cash
4215,7/1/2025,96,348,₹ 960.00,4215,283,Noida,Electronics,EMI
