s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id
3087,19-03-2025,6,1176,₹ 60.00,3087,205
3088,09-11-2025,14,2745,₹ 140.00,3088,319
3089,02-11-2025,39,3220,₹ 390.00,3089,206
3090,06-05-2025,33,916,₹ 330.00,3090,260
3091,22-09-2025,50,1018,₹ 500.00,3091,30
3092,23-02-2025,95,4581,₹ 950.00,3092,471
3093,19-04-2025,70,1176,₹ 700.00,3093,437
3094,26-04-2025,3,4243,₹ 30.00,3094,270
3095,30-03-2025,34,1973,₹ 340.00,3095,56
3096,31-08-2025,23,2035,₹ 230.00,3096,92
3097,07-02-2025,93,4496,₹ 930.00,3097,309
3098,24-04-2025,26,4632,₹ 260.00,3098,297
3099,14-06-2025,23,364,₹ 230.00,3099,249
3100,12-02-2025,11,354,₹ 110.00,3100,407
3101,05-10-2025,7,3740,₹ 70.00,3101,362
3102,14-09-2025,46,1821,₹ 460.00,3102,164
3103,21-01-2025,64,590,₹ 640.00,3103,45
3104,16-10-2025,97,3039,₹ 970.00,3104,153
3105,23-01-2025,4,1078,₹ 40.00,3105,441
3106,22-02-2025,91,3907,₹ 910.00,3106,84
3107,15-01-2025,5,1270,₹ 50.00,3107,205
3108,03-07-2025,99,3875,₹ 990.00,3108,353
3109,10-05-2025,85,1893,₹ 850.00,3109,101
3110,08-04-2025,98,4475,₹ 980.00,3110,355
3111,19-08-2025,68,2530,₹ 680.00,3111,172
3112,07-04-2025,37,1281,₹ 370.00,3112,227
3113,14-08-2025,2,3369,₹ 20.00,3113,240
3114,18-02-2025,71,574,₹ 710.00,3114,38
3115,16-01-2025,2,17,₹ 20.00,3115,64
3116,12-03-2025,31,1406,₹ 310.00,3116,271
3117,02-11-2025,2,903,₹ 20.00,3117,9
3118,17-10-2025,63,3348,₹ 630.00,3118,296
3119,18-09-2025,37,236,₹ 370.00,3119,19
3120,01-04-2025,30,2929,₹ 300.00,3120,152
3121,07-07-2025,80,3661,₹ 800.00,3121,32
3122,22-07-2025,53,3536,₹ 530.00,3122,366
3123,08-01-2025,54,1287,₹ 540.00,3123,12
3124,11-09-2025,74,2320,₹ 740.00,3124,109
3125,10-09-2025,76,3181,₹ 760.00,3125,31
3126,19-06-2025,32,2817,₹ 320.00,3126,197
3127,26-01-2025,51,4400,₹ 510.00,3127,188
3128,13-08-2025,27,4336,₹ 270.00,3128,75
3129,23-05-2025,29,201,₹ 290.00,3129,98
3130,30-08-2025,22,3943,₹ 220.00,3130,102
3131,18-03-2025,11,3502,₹ 110.00,3131,18
3132,06-08-2025,70,3537,₹ 700.00,3132,157
3133,21-09-2025,49,3260,₹ 490.00,3133,435
3134,22-03-2025,83,3587,₹ 830.00,3134,3
3135,24-02-2025,23,716,₹ 230.00,3135,114
3136,30-01-2025,86,4177,₹ 860.00,3136,293
3137,26-05-2025,86,1533,₹ 860.00,3137,185
3138,16-06-2025,76,543,₹ 760.00,3138,93
3139,05-06-2025,88,2573,₹ 880.00,3139,433
3140,08-06-2025,68,4127,₹ 680.00,3140,249
3141,25-01-2025,22,3398,₹ 220.00,3141,421
3142,30-06-2025,41,4090,₹ 410.00,3142,474
3143,28-09-2025,11,2744,₹ 110.00,3143,22
3144,04-06-2025,60,2694,₹ 600.00,3144,114
3145,05-11-2025,19,3749,₹ 190.00,3145,291
3146,20-08-2025,48,158,₹ 480.00,3146,470
3147,08-08-2025,86,1425,₹ 860.00,3147,173
3148,10-08-2025,61,3235,₹ 610.00,3148,359
3149,29-05-2025,37,2655,₹ 370.00,3149,180
3150,09-06-2025,30,3689,₹ 300.00,3150,178
3151,20-10-2025,13,2373,₹ 130.00,3151,178
3152,23-02-2025,51,565,₹ 510.00,3152,295
3153,13-05-2025,21,3360,₹ 210.00,3153,213
3154,16-09-2025,48,3318,₹ 480.00,3154,458
3155,16-06-2025,57,3755,₹ 570.00,3155,201
3156,07-11-2025,13,1707,₹ 130.00,3156,156
3157,17-10-2025,15,2824,₹ 150.00,3157,210
3158,13-09-2025,31,4696,₹ 310.00,3158,340
3159,24-01-2025,14,2725,₹ 140.00,3159,360
3160,01-01-2025,38,4204,₹ 380.00,3160,166
3161,16-09-2025,44,1060,₹ 440.00,3161,157
3162,11-07-2025,90,282,₹ 900.00,3162,140
3163,12-03-2025,87,3818,₹ 870.00,3163,229
3164,27-01-2025,53,2270,₹ 530.00,3164,283
3165,03-07-2025,1,390,₹ 10.00,3165,217
3166,05-09-2025,80,2259,₹ 800.00,3166,383
3167,12-01-2025,14,4196,₹ 140.00,3167,57
3168,07-04-2025,53,2343,₹ 530.00,3168,445
3169,21-06-2025,77,3857,₹ 770.00,3169,213
3170,23-04-2025,35,629,₹ 350.00,3170,300
3171,05-04-2025,66,246,₹ 660.00,3171,31
3172,05-03-2025,95,3664,₹ 950.00,3172,243
3173,08-05-2025,58,4406,₹ 580.00,3173,477
3174,10-07-2025,2,3590,₹ 20.00,3174,427
3175,22-08-2025,51,2092,₹ 510.00,3175,138
3176,05-06-2025,59,1140,₹ 590.00,3176,155
3177,08-01-2025,79,4077,₹ 790.00,3177,213
3178,15-07-2025,5,3722,₹ 50.00,3178,480
3179,29-06-2025,83,4274,₹ 830.00,3179,180
3180,13-02-2025,99,443,₹ 990.00,3180,357
3181,28-03-2025,64,1892,₹ 640.00,3181,363
3182,08-11-2025,82,1891,₹ 820.00,3182,96
3183,19-04-2025,98,1554,₹ 980.00,3183,105
3184,27-03-2025,52,2622,₹ 520.00,3184,198
3185,24-01-2025,61,737,₹ 610.00,3185,111
3186,18-01-2025,40,2024,₹ 400.00,3186,129
3187,30-03-2025,50,3633,₹ 500.00,3187,29
3188,28-09-2025,29,2538,₹ 290.00,3188,276
3189,03-11-2025,25,1259,₹ 250.00,3189,119
3190,17-06-2025,97,1701,₹ 970.00,3190,245
3191,30-01-2025,86,3837,₹ 860.00,3191,6
3192,07-07-2025,89,249,₹ 890.00,3192,273
3193,28-01-2025,62,2561,₹ 620.00,3193,48
3194,12-10-2025,91,930,₹ 910.00,3194,474
3195,04-01-2025,93,4492,₹ 930.00,3195,286
3196,19-08-2025,54,537,₹ 540.00,3196,16
3197,18-01-2025,17,2944,₹ 170.00,3197,441
3198,29-03-2025,52,965,₹ 520.00,3198,187
3199,30-09-2025,59,1391,₹ 590.00,3199,368
3200,09-08-2025,34,1586,₹ 340.00,3200,447
3201,11-11-2025,58,3787,₹ 580.00,3201,22
3202,16-06-2025,24,1423,₹ 240.00,3202,205
3203,06-01-2025,18,4849,₹ 180.00,3203,91
3204,08-06-2025,81,3855,₹ 810.00,3204,173
3205,26-10-2025,97,1231,₹ 970.00,3205,23
3206,19-01-2025,36,3620,₹ 360.00,3206,21
3207,05-09-2025,18,4161,₹ 180.00,3207,247
3208,01-05-2025,53,1834,₹ 530.00,3208,194
3209,07-09-2025,27,4842,₹ 270.00,3209,419
3210,18-06-2025,40,3472,₹ 400.00,3210,124
3211,08-07-2025,98,2714,₹ 980.00,3211,421
3212,08-07-2025,56,4131,₹ 560.00,3212,377
3213,03-04-2025,45,4141,₹ 450.00,3213,333
3214,25-02-2025,45,1743,₹ 450.00,3214,85
3215,15-03-2025,67,784,₹ 670.00,3215,303
3216,22-01-2025,23,4817,₹ 230.00,3216,62
3217,26-01-2025,4,696,₹ 40.00,3217,327
3218,21-09-2025,94,3512,₹ 940.00,3218,344
3219,02-09-2025,54,4736,₹ 540.00,3219,185
3220,27-01-2025,53,4164,₹ 530.00,3220,462
3221,28-03-2025,36,2783,₹ 360.00,3221,323
3222,01-10-2025,43,2502,₹ 430.00,3222,343
3223,06-09-2025,86,474,₹ 860.00,3223,11
3224,03-07-2025,80,3604,₹ 800.00,3224,335
3225,01-11-2025,27,1368,₹ 270.00,3225,309
3226,02-10-2025,24,3789,₹ 240.00,3226,116
3227,06-02-2025,93,1799,₹ 930.00,3227,86
3228,04-04-2025,35,1798,₹ 350.00,3228,460
3229,21-09-2025,61,3450,₹ 610.00,3229,319
3230,20-01-2025,78,2922,₹ 780.00,3230,488
3231,19-08-2025,23,2481,₹ 230.00,3231,393
3232,05-03-2025,45,1483,₹ 450.00,3232,113
3233,16-06-2025,44,4813,₹ 440.00,3233,395
3234,21-10-2025,76,44,₹ 760.00,3234,138
3235,18-02-2025,76,2492,₹ 760.00,3235,391
3236,11-09-2025,47,3419,₹ 470.00,3236,333
3237,31-05-2025,49,180,₹ 490.00,3237,95
3238,19-03-2025,89,3561,₹ 890.00,3238,27
3239,11-11-2025,67,1751,₹ 670.00,3239,172
3240,17-02-2025,15,914,₹ 150.00,3240,319
3241,07-07-2025,56,4551,₹ 560.00,3241,282
3242,13-10-2025,5,4977,₹ 50.00,3242,403
3243,03-11-2025,93,1021,₹ 930.00,3243,138
3244,18-01-2025,36,2945,₹ 360.00,3244,236
3245,06-01-2025,16,1543,₹ 160.00,3245,24
3246,13-02-2025,96,1074,₹ 960.00,3246,238
3247,02-11-2025,80,4842,₹ 800.00,3247,256
3248,12-10-2025,83,1532,₹ 830.00,3248,283
3249,07-04-2025,34,2531,₹ 340.00,3249,180
3250,17-09-2025,72,2189,₹ 720.00,3250,49
3251,26-03-2025,34,1369,₹ 340.00,3251,252
3252,01-06-2025,46,1401,₹ 460.00,3252,283
3253,23-09-2025,40,4418,₹ 400.00,3253,304
3254,13-10-2025,73,4959,₹ 730.00,3254,107
3255,21-05-2025,34,1986,₹ 340.00,3255,326
3256,16-04-2025,96,1662,₹ 960.00,3256,221
3257,20-05-2025,81,1202,₹ 810.00,3257,282
3258,26-05-2025,40,3728,₹ 400.00,3258,52
3259,13-10-2025,82,2459,₹ 820.00,3259,422
3260,30-01-2025,42,4173,₹ 420.00,3260,498
3261,04-08-2025,66,1943,₹ 660.00,3261,349
3262,25-05-2025,88,2986,₹ 880.00,3262,490
3263,08-01-2025,63,2728,₹ 630.00,3263,208
3264,05-02-2025,74,3633,₹ 740.00,3264,342
3265,09-04-2025,24,1534,₹ 240.00,3265,315
3266,27-04-2025,57,2658,₹ 570.00,3266,119
3267,30-08-2025,5,4346,₹ 50.00,3267,9
3268,10-11-2025,14,1706,₹ 140.00,3268,408
3269,26-07-2025,83,4541,₹ 830.00,3269,199
3270,12-03-2025,34,437,₹ 340.00,3270,28
3271,11-05-2025,96,4625,₹ 960.00,3271,170
3272,24-06-2025,71,4663,₹ 710.00,3272,256
3273,08-06-2025,99,945,₹ 990.00,3273,106
3274,07-06-2025,74,3938,₹ 740.00,3274,103
3275,09-08-2025,30,3742,₹ 300.00,3275,65
3276,16-06-2025,55,3794,₹ 550.00,3276,389
3277,10-09-2025,99,2561,₹ 990.00,3277,400
3278,30-01-2025,95,4732,₹ 950.00,3278,8
3279,18-09-2025,9,4663,₹ 90.00,3279,437
3280,19-02-2025,74,3511,₹ 740.00,3280,399
3281,11-06-2025,52,1209,₹ 520.00,3281,486
3282,02-08-2025,85,4629,₹ 850.00,3282,111
3283,24-03-2025,14,3487,₹ 140.00,3283,260
3284,26-03-2025,84,2784,₹ 840.00,3284,167
3285,07-03-2025,26,4801,₹ 260.00,3285,447
3286,20-08-2025,28,4248,₹ 280.00,3286,447
3287,22-05-2025,65,2609,₹ 650.00,3287,425
3288,01-05-2025,78,740,₹ 780.00,3288,384
3289,12-01-2025,80,2420,₹ 800.00,3289,197
3290,11-10-2025,40,4388,₹ 400.00,3290,241
3291,01-04-2025,69,1840,₹ 690.00,3291,113
3292,03-02-2025,99,517,₹ 990.00,3292,270
3293,29-08-2025,63,1344,₹ 630.00,3293,9
3294,15-10-2025,69,2808,₹ 690.00,3294,227
3295,18-04-2025,9,4828,₹ 90.00,3295,217
3296,09-08-2025,53,2138,₹ 530.00,3296,333
3297,14-07-2025,2,4908,₹ 20.00,3297,436
3298,21-04-2025,62,165,₹ 620.00,3298,250
3299,27-10-2025,99,1476,₹ 990.00,3299,77
3300,09-04-2025,33,2613,₹ 330.00,3300,60
3301,19-07-2025,74,3659,₹ 740.00,3301,76
3302,22-01-2025,1,2230,₹ 10.00,3302,380
3303,20-10-2025,76,3792,₹ 760.00,3303,133
3304,04-05-2025,69,2926,₹ 690.00,3304,426
3305,05-04-2025,92,678,₹ 920.00,3305,367
3306,29-06-2025,29,4254,₹ 290.00,3306,212
3307,05-09-2025,23,4071,₹ 230.00,3307,267
3308,20-01-2025,71,4189,₹ 710.00,3308,360
3309,21-08-2025,28,4250,₹ 280.00,3309,419
3310,06-08-2025,85,4996,₹ 850.00,3310,120
3311,27-06-2025,53,2072,₹ 530.00,3311,486
3312,04-09-2025,12,2729,₹ 120.00,3312,335
3313,23-05-2025,48,4092,₹ 480.00,3313,465
3314,05-11-2025,31,4163,₹ 310.00,3314,78
3315,04-03-2025,66,1749,₹ 660.00,3315,259
3316,29-05-2025,85,3155,₹ 850.00,3316,329
3317,13-03-2025,59,844,₹ 590.00,3317,133
3318,07-08-2025,41,3903,₹ 410.00,3318,99
3319,09-01-2025,78,3414,₹ 780.00,3319,296
3320,06-09-2025,54,4164,₹ 540.00,3320,487
3321,07-07-2025,13,3969,₹ 130.00,3321,480
3322,26-10-2025,17,4834,₹ 170.00,3322,114
3323,09-03-2025,44,1570,₹ 440.00,3323,57
3324,17-06-2025,38,1573,₹ 380.00,3324,264
3325,11-02-2025,35,2787,₹ 350.00,3325,402
3326,23-05-2025,55,1478,₹ 550.00,3326,287
3327,10-03-2025,85,1794,₹ 850.00,3327,127
3328,23-03-2025,31,1122,₹ 310.00,3328,479
3329,30-05-2025,79,3131,₹ 790.00,3329,107
3330,28-05-2025,99,87,₹ 990.00,3330,321
3331,01-07-2025,30,3871,₹ 300.00,3331,276
3332,12-08-2025,65,4136,₹ 650.00,3332,320
3333,31-08-2025,64,3212,₹ 640.00,3333,492
3334,07-10-2025,65,1374,₹ 650.00,3334,121
3335,11-06-2025,85,4221,₹ 850.00,3335,5
3336,24-09-2025,48,1397,₹ 480.00,3336,180
3337,27-02-2025,11,1108,₹ 110.00,3337,308
3338,06-05-2025,57,238,₹ 570.00,3338,2
3339,13-03-2025,95,4621,₹ 950.00,3339,36
3340,27-05-2025,91,2445,₹ 910.00,3340,152
3341,02-11-2025,56,1491,₹ 560.00,3341,174
3342,25-04-2025,26,1323,₹ 260.00,3342,174
3343,08-05-2025,1,1529,₹ 10.00,3343,103
3344,05-06-2025,39,186,₹ 390.00,3344,291
3345,05-10-2025,26,4786,₹ 260.00,3345,68
3346,28-10-2025,76,2707,₹ 760.00,3346,114
3347,13-07-2025,34,3691,₹ 340.00,3347,477
3348,26-03-2025,23,2089,₹ 230.00,3348,129
3349,20-07-2025,99,3135,₹ 990.00,3349,497
3350,25-04-2025,3,3820,₹ 30.00,3350,252
3351,28-09-2025,94,1528,₹ 940.00,3351,116
3352,27-05-2025,99,3508,₹ 990.00,3352,144
3353,14-07-2025,79,1669,₹ 790.00,3353,162
3354,07-03-2025,47,4613,₹ 470.00,3354,276
3355,04-03-2025,86,2435,₹ 860.00,3355,78
3356,29-10-2025,5,1158,₹ 50.00,3356,86
3357,17-10-2025,80,3887,₹ 800.00,3357,173
3358,04-05-2025,72,2100,₹ 720.00,3358,327
3359,11-04-2025,76,1356,₹ 760.00,3359,34
3360,22-01-2025,32,1804,₹ 320.00,3360,192
3361,27-06-2025,1,1016,₹ 10.00,3361,283
3362,17-05-2025,34,2667,₹ 340.00,3362,495
3363,17-02-2025,89,1824,₹ 890.00,3363,74
3364,10-02-2025,33,2638,₹ 330.00,3364,295
3365,18-08-2025,66,2383,₹ 660.00,3365,75
3366,14-01-2025,40,1633,₹ 400.00,3366,143
3367,04-11-2025,58,270,₹ 580.00,3367,287
3368,02-10-2025,72,1282,₹ 720.00,3368,320
3369,19-09-2025,79,2549,₹ 790.00,3369,458
3370,26-09-2025,48,3993,₹ 480.00,3370,448
3371,04-05-2025,41,2686,₹ 410.00,3371,367
3372,07-09-2025,74,1365,₹ 740.00,3372,498
3373,04-03-2025,90,3848,₹ 900.00,3373,56
3374,05-07-2025,9,3526,₹ 90.00,3374,6
3375,16-02-2025,4,3138,₹ 40.00,3375,171
3376,03-03-2025,13,2420,₹ 130.00,3376,387
3377,12-04-2025,39,280,₹ 390.00,3377,346
3378,04-02-2025,14,1941,₹ 140.00,3378,111
3379,02-01-2025,39,4031,₹ 390.00,3379,266
3380,15-10-2025,37,4508,₹ 370.00,3380,273
3381,26-05-2025,31,450,₹ 310.00,3381,59
3382,15-02-2025,38,2333,₹ 380.00,3382,375
3383,28-08-2025,30,2470,₹ 300.00,3383,308
3384,20-05-2025,49,1016,₹ 490.00,3384,427
3385,14-09-2025,48,3699,₹ 480.00,3385,300
3386,14-02-2025,66,4802,₹ 660.00,3386,85
3387,03-03-2025,44,894,₹ 440.00,3387,51
3388,22-06-2025,67,4328,₹ 670.00,3388,370
3389,27-10-2025,91,2398,₹ 910.00,3389,71
3390,02-06-2025,2,4104,₹ 20.00,3390,197
3391,04-08-2025,80,4021,₹ 800.00,3391,351
3392,11-09-2025,29,3540,₹ 290.00,3392,396
3393,20-02-2025,99,4135,₹ 990.00,3393,94
3394,24-03-2025,40,2480,₹ 400.00,3394,278
3395,07-02-2025,54,1967,₹ 540.00,3395,223
3396,24-07-2025,45,3620,₹ 450.00,3396,252
3397,10-10-2025,65,2719,₹ 650.00,3397,347
3398,15-01-2025,47,3235,₹ 470.00,3398,454
3399,02-04-2025,56,341,₹ 560.00,3399,238
3400,30-09-2025,70,3076,₹ 700.00,3400,288
3401,02-05-2025,40,1112,₹ 400.00,3401,402
3402,02-03-2025,57,1922,₹ 570.00,3402,152
3403,05-11-2025,59,1239,₹ 590.00,3403,307
3404,01-03-2025,62,465,₹ 620.00,3404,218
3405,25-02-2025,64,2358,₹ 640.00,3405,104
3406,04-07-2025,29,4174,₹ 290.00,3406,396
3407,23-02-2025,47,751,₹ 470.00,3407,248
3408,24-09-2025,86,4643,₹ 860.00,3408,24
3409,28-09-2025,47,376,₹ 470.00,3409,353
3410,23-09-2025,25,915,₹ 250.00,3410,376
3411,16-08-2025,32,3475,₹ 320.00,3411,216
3412,03-02-2025,75,2397,₹ 750.00,3412,245
3413,08-04-2025,45,3851,₹ 450.00,3413,296
3414,14-09-2025,80,2286,₹ 800.00,3414,6
3415,07-09-2025,46,3981,₹ 460.00,3415,14
3416,20-03-2025,94,887,₹ 940.00,3416,299
3417,20-10-2025,1,4320,₹ 10.00,3417,465
3418,09-11-2025,36,4795,₹ 360.00,3418,110
3419,19-10-2025,35,4139,₹ 350.00,3419,323
3420,09-01-2025,25,2427,₹ 250.00,3420,123
3421,26-07-2025,79,2407,₹ 790.00,3421,118
3422,01-08-2025,15,505,₹ 150.00,3422,101
3423,20-05-2025,30,2703,₹ 300.00,3423,355
3424,09-04-2025,13,4671,₹ 130.00,3424,479
3425,06-01-2025,68,4988,₹ 680.00,3425,248
3426,15-05-2025,76,1778,₹ 760.00,3426,171
3427,31-07-2025,57,216,₹ 570.00,3427,465
3428,22-03-2025,72,3804,₹ 720.00,3428,83
3429,04-11-2025,95,1380,₹ 950.00,3429,246
3430,02-01-2025,23,2144,₹ 230.00,3430,65
3431,31-07-2025,45,3699,₹ 450.00,3431,36
3432,23-06-2025,70,3556,₹ 700.00,3432,316
3433,21-05-2025,51,4259,₹ 510.00,3433,361
3434,24-06-2025,18,2862,₹ 180.00,3434,99
3435,18-04-2025,7,838,₹ 70.00,3435,358
3436,26-06-2025,11,1880,₹ 110.00,3436,201
3437,02-04-2025,48,157,₹ 480.00,3437,265
3438,05-08-2025,13,2579,₹ 130.00,3438,238
3439,12-11-2025,97,3652,₹ 970.00,3439,267
3440,28-01-2025,72,3458,₹ 720.00,3440,370
3441,31-10-2025,37,4340,₹ 370.00,3441,368
3442,19-09-2025,20,2448,₹ 200.00,3442,310
3443,25-10-2025,68,1340,₹ 680.00,3443,255
3444,25-01-2025,6,2798,₹ 60.00,3444,369
3445,09-07-2025,97,2200,₹ 970.00,3445,281
3446,07-07-2025,88,2538,₹ 880.00,3446,480
3447,21-04-2025,77,4621,₹ 770.00,3447,496
3448,24-03-2025,95,1424,₹ 950.00,3448,95
3449,12-03-2025,96,4469,₹ 960.00,3449,140
3450,08-07-2025,70,2337,₹ 700.00,3450,210
3451,14-07-2025,80,2057,₹ 800.00,3451,324
3452,24-07-2025,5,291,₹ 50.00,3452,478
3453,03-08-2025,55,616,₹ 550.00,3453,84
3454,01-06-2025,28,2744,₹ 280.00,3454,117
3455,17-01-2025,75,330,₹ 750.00,3455,9
3456,03-08-2025,95,2077,₹ 950.00,3456,378
3457,29-03-2025,36,1556,₹ 360.00,3457,303
3458,30-01-2025,91,1495,₹ 910.00,3458,431
3459,03-09-2025,98,283,₹ 980.00,3459,143
3460,18-03-2025,59,4648,₹ 590.00,3460,348
3461,17-07-2025,6,1721,₹ 60.00,3461,162
3462,16-09-2025,88,4903,₹ 880.00,3462,64
3463,02-02-2025,61,4631,₹ 610.00,3463,72
3464,27-04-2025,29,2752,₹ 290.00,3464,432
3465,25-03-2025,92,1909,₹ 920.00,3465,393
3466,02-07-2025,45,1398,₹ 450.00,3466,75
3467,27-06-2025,77,1193,₹ 770.00,3467,190
3468,30-09-2025,72,2125,₹ 720.00,3468,271
3469,14-08-2025,88,313,₹ 880.00,3469,178
3470,25-10-2025,79,1192,₹ 790.00,3470,291
3471,02-04-2025,33,1402,₹ 330.00,3471,244
3472,31-07-2025,90,2951,₹ 900.00,3472,167
3473,06-06-2025,60,4157,₹ 600.00,3473,181
3474,13-04-2025,42,414,₹ 420.00,3474,166
3475,03-01-2025,99,4542,₹ 990.00,3475,327
3476,29-07-2025,83,3622,₹ 830.00,3476,378
3477,09-03-2025,80,4094,₹ 800.00,3477,174
3478,04-09-2025,1,2775,₹ 10.00,3478,389
3479,04-09-2025,68,3079,₹ 680.00,3479,382
3480,05-04-2025,18,2675,₹ 180.00,3480,84
3481,29-04-2025,31,1590,₹ 310.00,3481,36
3482,17-08-2025,14,1720,₹ 140.00,3482,56
3483,21-01-2025,88,2197,₹ 880.00,3483,113
3484,28-09-2025,37,3681,₹ 370.00,3484,371
3485,07-04-2025,49,4758,₹ 490.00,3485,423
3486,26-07-2025,94,4733,₹ 940.00,3486,94
3487,21-10-2025,95,2468,₹ 950.00,3487,247
3488,12-09-2025,77,3638,₹ 770.00,3488,4
3489,22-02-2025,28,3512,₹ 280.00,3489,63
3490,25-07-2025,40,2263,₹ 400.00,3490,442
3491,10-02-2025,20,3269,₹ 200.00,3491,109
3492,06-06-2025,81,1799,₹ 810.00,3492,366
3493,03-01-2025,34,4074,₹ 340.00,3493,376
3494,01-10-2025,30,4888,₹ 300.00,3494,249
3495,15-10-2025,37,4598,₹ 370.00,3495,73
3496,06-11-2025,88,331,₹ 880.00,3496,56
3497,06-03-2025,53,4042,₹ 530.00,3497,60
3498,28-10-2025,30,3165,₹ 300.00,3498,46
3499,03-06-2025,26,675,₹ 260.00,3499,352
3500,11-02-2025,91,3664,₹ 910.00,3500,299
3501,17-06-2025,45,2950,₹ 450.00,3501,333
3502,14-09-2025,68,3976,₹ 680.00,3502,26
3503,14-04-2025,71,1444,₹ 710.00,3503,253
3504,28-08-2025,63,4657,₹ 630.00,3504,353
3505,20-08-2025,27,147,₹ 270.00,3505,213
3506,11-05-2025,45,3336,₹ 450.00,3506,15
3507,30-08-2025,84,4469,₹ 840.00,3507,466
3508,11-05-2025,20,2010,₹ 200.00,3508,109
3509,04-01-2025,66,1720,₹ 660.00,3509,263
3510,13-04-2025,4,2481,₹ 40.00,3510,107
3511,09-11-2025,47,2834,₹ 470.00,3511,493
3512,09-05-2025,76,3402,₹ 760.00,3512,431
3513,17-07-2025,39,2319,₹ 390.00,3513,151
3514,11-10-2025,30,3132,₹ 300.00,3514,347
3515,07-04-2025,26,1692,₹ 260.00,3515,430
3516,08-03-2025,73,1031,₹ 730.00,3516,163
3517,02-03-2025,93,2423,₹ 930.00,3517,169
3518,15-09-2025,58,3410,₹ 580.00,3518,193
3519,04-05-2025,56,3146,₹ 560.00,3519,96
3520,02-10-2025,33,4772,₹ 330.00,3520,13
3521,31-08-2025,99,3892,₹ 990.00,3521,91
3522,08-07-2025,70,2141,₹ 700.00,3522,445
3523,02-02-2025,60,1053,₹ 600.00,3523,470
3524,14-01-2025,73,2123,₹ 730.00,3524,187
3525,16-07-2025,96,3115,₹ 960.00,3525,324
3526,10-07-2025,40,1837,₹ 400.00,3526,10
3527,21-08-2025,68,3498,₹ 680.00,3527,53
3528,02-04-2025,66,3737,₹ 660.00,3528,283
3529,18-08-2025,15,4619,₹ 150.00,3529,109
3530,13-07-2025,44,3753,₹ 440.00,3530,162
3531,09-07-2025,9,1472,₹ 90.00,3531,267
3532,05-06-2025,73,229,₹ 730.00,3532,70
3533,15-04-2025,26,2321,₹ 260.00,3533,36
3534,12-01-2025,52,3878,₹ 520.00,3534,414
3535,23-05-2025,18,4360,₹ 180.00,3535,7
3536,15-03-2025,31,3800,₹ 310.00,3536,222
3537,01-09-2025,42,1517,₹ 420.00,3537,98
3538,21-09-2025,63,684,₹ 630.00,3538,472
3539,13-04-2025,91,2082,₹ 910.00,3539,466
3540,30-08-2025,68,3334,₹ 680.00,3540,457
3541,13-09-2025,90,4083,₹ 900.00,3541,405
3542,01-09-2025,25,3490,₹ 250.00,3542,194
3543,15-01-2025,56,3453,₹ 560.00,3543,119
3544,20-03-2025,57,4542,₹ 570.00,3544,120
3545,24-06-2025,57,4968,₹ 570.00,3545,34
3546,10-02-2025,64,1956,₹ 640.00,3546,403
3547,20-09-2025,54,3130,₹ 540.00,3547,86
3548,28-02-2025,67,1500,₹ 670.00,3548,442
3549,09-05-2025,64,605,₹ 640.00,3549,127
3550,30-05-2025,12,161,₹ 120.00,3550,201
3551,08-11-2025,75,218,₹ 750.00,3551,2
3552,16-07-2025,94,4423,₹ 940.00,3552,81
3553,04-01-2025,72,1969,₹ 720.00,3553,287
3554,30-05-2025,59,1120,₹ 590.00,3554,497
3555,02-03-2025,75,2096,₹ 750.00,3555,51
3556,08-07-2025,93,2011,₹ 930.00,3556,370
3557,09-03-2025,85,350,₹ 850.00,3557,139
3558,07-01-2025,7,4607,₹ 70.00,3558,431
3559,15-04-2025,83,2958,₹ 830.00,3559,344
3560,25-06-2025,13,3106,₹ 130.00,3560,204
3561,21-09-2025,51,1159,₹ 510.00,3561,368
3562,08-08-2025,77,281,₹ 770.00,3562,267
3563,12-10-2025,68,3182,₹ 680.00,3563,421
3564,18-07-2025,72,255,₹ 720.00,3564,59
3565,19-09-2025,50,3206,₹ 500.00,3565,112
3566,18-02-2025,36,2668,₹ 360.00,3566,192
3567,24-10-2025,86,4586,₹ 860.00,3567,429
3568,22-10-2025,44,3545,₹ 440.00,3568,173
3569,29-04-2025,38,3733,₹ 380.00,3569,440
3570,21-08-2025,41,2372,₹ 410.00,3570,304
3571,30-07-2025,94,562,₹ 940.00,3571,54
3572,21-05-2025,42,869,₹ 420.00,3572,448
3573,27-08-2025,86,1253,₹ 860.00,3573,263
3574,29-09-2025,98,2030,₹ 980.00,3574,46
3575,13-03-2025,23,1046,₹ 230.00,3575,361
3576,10-07-2025,4,3236,₹ 40.00,3576,346
3577,10-10-2025,71,3189,₹ 710.00,3577,210
3578,29-05-2025,2,3601,₹ 20.00,3578,22
3579,12-08-2025,59,3982,₹ 590.00,3579,453
3580,26-03-2025,65,452,₹ 650.00,3580,347
3581,24-02-2025,54,4023,₹ 540.00,3581,302
3582,15-03-2025,9,625,₹ 90.00,3582,242
3583,04-11-2025,1,1763,₹ 10.00,3583,117
3584,12-04-2025,29,333,₹ 290.00,3584,494
3585,10-03-2025,31,929,₹ 310.00,3585,330
3586,28-02-2025,91,3449,₹ 910.00,3586,375
3587,25-05-2025,77,1692,₹ 770.00,3587,468
